date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2026-05-31,沙田,1,1,12,共建世界 (L276),1:09.74,1/2,2,23.91,N,2,23.30 11.57    11.73,SH,1,22.53 11.01    11.52,,,,,,,,,
2026-05-31,沙田,1,2,2,全能勇士 (L245),1:09.75,3,7,24.31,3-1/4,7,23.38 11.49    11.89,SH,2,22.06 10.85    11.21,,,,,,,,,
2026-05-31,沙田,1,3,9,永福 (L317),1:09.96,1/2,1,23.83,N,1,23.34 11.53    11.81,1-1/2,3,22.79 11.05    11.74,,,,,,,,,
2026-05-31,沙田,1,4,11,量子猴王 (L393),1:10.17,7-1/2,13,25.03,4-1/2,13,22.86 11.37    11.49,2-3/4,4,22.28 10.81    11.47,,,,,,,,,
2026-05-31,沙田,1,5,3,禪勝閃亮 (L051),1:10.37,4-3/4,11,24.59,4-1/2,11,23.30 11.41    11.89,4,5,22.48 11.05    11.43,,,,,,,,,
2026-05-31,沙田,1,6,1,鵲橋飛昇 (L244),1:10.39,6,12,24.79,4-1/2,12,23.10 11.41    11.69,4,6,22.50 10.93    11.57,,,,,,,,,
2026-05-31,沙田,1,7,14,精英奪冠 (L295),1:10.52,1-1/2,3,24.07,1-3/4,4,23.38 11.53    11.85,5,7,23.07 11.09    11.98,,,,,,,,,
2026-05-31,沙田,1,8,10,極歡欣 (L345),1:10.65,2,5,24.15,2-1/2,5,23.42 11.57    11.85,5-3/4,8,23.08 11.29    11.79,,,,,,,,,
2026-05-31,沙田,1,9,7,紅悅舍 (L355),1:10.73,4-1/2,10,24.55,4-1/4,10,23.30 11.45    11.85,6-1/4,9,22.88 11.29    11.59,,,,,,,,,
2026-05-31,沙田,1,10,8,銀騎士 (L236),1:10.95,3,6,24.31,3,6,23.34 11.53    11.81,7-1/2,10,23.30 11.29    12.01,,,,,,,,,
2026-05-31,沙田,1,11,4,奧林比安 (L307),1:11.03,3-1/4,8,24.35,4,9,23.46 11.57    11.89,8,11,23.22 11.33    11.89,,,,,,,,,
2026-05-31,沙田,1,12,13,雙劍合璧 (L290),1:11.15,1-3/4,4,24.11,1-1/2,3,23.30 11.53    11.77,8-3/4,12,23.74 11.41    12.33,,,,,,,,,
2026-05-31,沙田,1,13,5,金鎗寶駒 (L306),1:11.37,8-3/4,14,25.23,5-1/2,14,22.82 11.29    11.53,10-1/4,13,23.32 11.33    11.99,,,,,,,,,
2026-05-31,沙田,1,14,6,銳行星 (L308),1:12.14,4-1/2,9,24.55,3-1/2,8,23.18 11.41    11.77,15,14,24.41 11.65    12.76,,,,,,,,,
2026-05-31,沙田,2,1,8,嘉應耀昇 (L137),0:56.14,2,11,13.38,1-3/4,5,20.22 10.01    10.21,1/2,1,22.54 10.79    11.75,,,,,,,,,
2026-05-31,沙田,2,2,6,升升雙息 (L291),0:56.22,N,5,13.10,1/2,1,20.22 09.93    10.29,1/2,2,22.90 10.87    12.03,,,,,,,,,
2026-05-31,沙田,2,3,10,步風影 (L179),0:56.27,1-1/2,7,13.30,1-1/4,3,20.22 10.05    10.17,3/4,3,22.75 10.83    11.92,,,,,,,,,
2026-05-31,沙田,2,4,13,福進 (K529),0:56.34,SH,3,13.06,1/2,2,20.34 10.09    10.25,1-1/4,4,22.94 10.83    12.11,,,,,,,,,
2026-05-31,沙田,2,5,1,路路勁 (K315),0:56.46,SH,2,13.06,1-1/2,4,20.50 10.13    10.37,2,5,22.90 10.91    11.99,,,,,,,,,
2026-05-31,沙田,2,6,12,領航多福 (L201),0:56.62,2,12,13.38,4-1/2,11,20.66 10.33    10.33,3,6,22.58 10.79    11.79,,,,,,,,,
2026-05-31,沙田,2,7,5,鴻圖新星 (J323),0:56.67,1-1/2,8,13.30,3,8,20.50 10.13    10.37,3-1/4,7,22.87 10.91    11.96,,,,,,,,,
2026-05-31,沙田,2,8,9,神箭 (L254),0:56.80,1-1/2,9,13.30,4-3/4,12,20.78 10.37    10.41,4,8,22.72 10.95    11.77,,,,,,,,,
2026-05-31,沙田,2,9,14,不勞而獲 (K377),0:56.98,1,6,13.22,4,9,20.74 10.29    10.45,5-1/4,9,23.02 11.11    11.91,,,,,,,,,
2026-05-31,沙田,2,10,3,一舖掂晒 (L105),0:57.09,SH,1,13.06,2-1/2,7,20.66 10.13    10.53,6,10,23.37 11.31    12.06,,,,,,,,,
2026-05-31,沙田,2,11,2,巨靈神 (L169),0:57.52,SH,4,13.06,2,6,20.58 10.25    10.33,8-1/2,11,23.88 11.19    12.69,,,,,,,,,
2026-05-31,沙田,2,12,11,勇騎飛 (L146),0:57.54,3-3/4,14,13.66,9-1/2,14,21.18 10.41    10.77,8-3/4,12,22.70 11.07    11.63,,,,,,,,,
2026-05-31,沙田,2,13,7,富寶駒 (L389),0:57.86,3-1/2,13,13.62,6-3/4,13,20.78 10.29    10.49,10-3/4,13,23.46 11.11    12.35,,,,,,,,,
2026-05-31,沙田,2,14,4,渾身解數 (K291),1:00.56,1-1/2,10,13.30,4-1/4,10,20.70 10.13    10.57,27-1/2,14,26.56 11.75    14.81,,,,,,,,,
