date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2026-02-19,沙田,1,1,2,金快飛飛 (K121),1:09.86,3-3/4,8,24.30,1-1/2,6,22.47 11.04    11.43,1/2,1,23.09 11.35    11.74,,,,,,,,,
2026-02-19,沙田,1,2,8,首駿 (K189),1:09.95,1-3/4,4,23.98,1/2,4,22.63 11.20    11.43,1/2,2,23.34 11.31    12.03,,,,,,,,,
2026-02-19,沙田,1,3,12,劍無情 (J535),1:10.01,3-3/4,9,24.30,2-3/4,8,22.67 11.20    11.47,3/4,3,23.04 11.35    11.69,,,,,,,,,
2026-02-19,沙田,1,4,6,怡昌奇兵 (J176),1:10.02,6-1/2,12,24.74,4-1/2,12,22.51 11.12    11.39,1,4,22.77 11.07    11.70,,,,,,,,,
2026-02-19,沙田,1,5,1,神燦金剛 (K259),1:10.15,5-1/2,11,24.58,3,9,22.43 11.12    11.31,1-3/4,5,23.14 11.27    11.87,,,,,,,,,
2026-02-19,沙田,1,6,4,快樂寶寶 (J545),1:10.19,7,14,24.82,5,14,22.51 11.08    11.43,2,6,22.86 11.15    11.71,,,,,,,,,
2026-02-19,沙田,1,7,14,東方福寶 (K115),1:10.23,N,2,23.74,SH,2,22.79 11.20    11.59,2-1/4,7,23.70 11.31    12.39,,,,,,,,,
2026-02-19,沙田,1,8,3,喆喆友福 (J345),1:10.39,N,1,23.70,SH,1,22.83 11.20    11.63,3-1/4,8,23.86 11.43    12.43,,,,,,,,,
2026-02-19,沙田,1,9,7,南區旺 (H178),1:10.55,1,3,23.86,N,3,22.71 11.16    11.55,4-1/4,9,23.98 11.47    12.51,,,,,,,,,
2026-02-19,沙田,1,10,13,鼓浪飛凡 (H018),1:10.59,6-1/2,13,24.74,4-3/4,13,22.55 11.12    11.43,4-1/2,10,23.30 11.31    11.99,,,,,,,,,
2026-02-19,沙田,1,11,10,添喜運 (J218),1:10.70,3-1/2,7,24.26,3-1/2,11,22.83 11.32    11.51,5-1/4,11,23.61 11.43    12.18,,,,,,,,,
2026-02-19,沙田,1,12,11,駿先生 (H180),1:10.71,4-3/4,10,24.46,3-1/2,10,22.63 11.20    11.43,5-1/4,12,23.62 11.47    12.15,,,,,,,,,
2026-02-19,沙田,1,13,5,魅力星 (K052),1:10.88,2-1/2,6,24.10,2-1/2,7,22.83 11.28    11.55,6-1/4,13,23.95 11.39    12.56,,,,,,,,,
2026-02-19,沙田,1,14,9,東昇鉞 (J264),1:11.35,2,5,24.02,1-1/4,5,22.71 11.12    11.59,9-1/4,14,24.62 11.63    12.99,,,,,,,,,
2026-02-19,沙田,2,1,6,禾道豐 (L264),1:09.23,5-1/4,9,24.75,3-1/2,9,22.17 11.14    11.03,1-1/2,1,22.31 10.85    11.46,,,,,,,,,
2026-02-19,沙田,2,2,9,賢者威楓 (K040),1:09.45,6-1/4,12,24.91,4-1/2,11,22.17 11.22    10.95,1-1/2,2,22.37 10.81    11.56,,,,,,,,,
2026-02-19,沙田,2,3,14,開心樂園 (J311),1:09.48,3/4,2,24.03,1/2,2,22.41 11.26    11.15,1-1/2,3,23.04 11.13    11.91,,,,,,,,,
2026-02-19,沙田,2,4,2,怡昌光輝 (K074),1:09.52,5-1/2,10,24.79,4,10,22.21 11.18    11.03,1-3/4,4,22.52 10.93    11.59,,,,,,,,,
2026-02-19,沙田,2,5,1,千杯敬典 (H321),1:09.53,2-1/2,5,24.31,1-1/2,4,22.29 11.26    11.03,1-3/4,5,22.93 11.09    11.84,,,,,,,,,
2026-02-19,沙田,2,6,8,小魔怪 (K391),1:09.82,2,3,24.23,1-1/4,3,22.33 11.22    11.11,3-3/4,6,23.26 11.17    12.09,,,,,,,,,
2026-02-19,沙田,2,7,3,三強 (K229),1:09.87,3-3/4,7,24.51,2-1/2,6,22.25 11.22    11.03,4,7,23.11 11.01    12.10,,,,,,,,,
2026-02-19,沙田,2,8,12,好多利高 (K268),1:09.91,2-1/4,4,24.27,1-3/4,5,22.37 11.22    11.15,4-1/4,8,23.27 11.13    12.14,,,,,,,,,
2026-02-19,沙田,2,9,4,超霸勝 (H069),1:09.93,7-1/2,14,25.11,6-1/2,13,22.29 11.26    11.03,4-1/4,9,22.53 10.93    11.60,,,,,,,,,
2026-02-19,沙田,2,10,10,杭至尊 (L043),1:09.94,4,8,24.55,2-3/4,7,22.25 11.22    11.03,4-1/2,10,23.14 11.13    12.01,,,,,,,,,
2026-02-19,沙田,2,11,5,機不可失 (K417),1:10.00,6-1/4,11,24.91,5-3/4,12,22.37 11.18    11.19,4-3/4,11,22.72 11.01    11.71,,,,,,,,,
2026-02-19,沙田,2,12,13,海藍寶 (H343),1:10.02,3/4,1,23.91,1/2,1,22.45 11.18    11.27,5,12,23.66 11.29    12.37,,,,,,,,,
