date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2025-03-12,跑馬地,1,1,1,妙玲瓏 (H068),艾兆禮,B/TT,起步時向外斜跑，居第二疊第二位。入直路時走較外疊。衝刺強勁，以一馬頭位之先勝出。
2025-03-12,跑馬地,1,2,11,鑽飾翱翔 (G201),湯普新,B/TT,起步時發生觸碰，居第二位，走第二疊。直路彎前居相同位置。二百米處取得領先。保持佳勢，但最後五十米不敵頭馬。僅以一馬頭位之差見負。
2025-03-12,跑馬地,1,3,7,有心意 (J179),班德禮,TT,出閘僅屬一般，居中間位置，走內疊。自三百五十米處起走第二疊。衝刺良佳，跑獲季軍。
2025-03-12,跑馬地,1,4,12,前風 (E281),潘明輝,B,出閘迅速，居中間位置，走第二疊。三百五十米處向外移出。直路上追前頗多，過終點時最為接近。
2025-03-12,跑馬地,1,5,3,謙謙君子 (G352),蔡明紹,B/TT,與對手同步出閘，居中間之後位置，走內疊。直路彎走內疊節省腳程。直路初追前頗多。最後一百米再無餘力。
2025-03-12,跑馬地,1,6,9,天分高 (H046),巴度,P-/PC2/TT,自第一檔出閘普通，落後領放馬一個馬位，走內欄。三百五十米處向外移出。衝刺平穩。
2025-03-12,跑馬地,1,7,10,日新月著 (G109),布文,V/TT,自大外檔出閘迅速，居中間位置，走外疊。入直路時落後約四個馬位。直路上略為追前。
2025-03-12,跑馬地,1,8,6,瑤瑤日上 (J423),希威森,--,自外檔出閘，留居後列，走外疊。入直路時落後約五個馬位。直路上略為追前。
2025-03-12,跑馬地,1,9,8,木火同明 (C460),楊明綸,V-/B2/TT,出閘迅速，居中間稍前位置，走第三疊，大部分途程沒有遮擋。直路初未能再增速。最後二百米逐漸轉弱。
2025-03-12,跑馬地,1,10,2,開心馬 (H061),黃智弘,H/P/TT,出閘一般，受催策上前，居前列。接近七百米處時取得領先。入直路時領先半個馬位。二百米處未能再增速，被超越，其後轉弱。（見競賽事件報告。）（氣管內有血。）
2025-03-12,跑馬地,1,11,4,儀琪之寶 (H351),田泰安,CP2,自外檔出閘普通，居後列。入直路時落後約五個馬位。直路上毫無進展。（見競賽事件報告。）
2025-03-12,跑馬地,1,12,5,一石二鳥 (J374),董明朗,B-/PC1,出閘緩慢。沿途居包尾位置。從未有力一爭。
2025-03-12,跑馬地,2,1,6,寶成智星 (J135),鍾易禮,B/TT,自外檔出閘，受催策上前，落後一個馬位，走第二疊。自五百米處起在催策下展開挑戰。二百五十米處取得領先，瞬即帶離漸呈疲態的對手。
2025-03-12,跑馬地,2,2,11,魔法速遞 (H290),湯普新,B/XB,受約束，居尾列，但半程前不願穩定走勢。轉直路彎時在外疊開始發力。入直路時走最外疊。末段走勢良佳，過終點時最為接近。
2025-03-12,跑馬地,2,3,5,旌鷹 (E346),金誠剛,TT,居中間稍後位置。末段在催策下上前，最後數步跑獲季軍。
2025-03-12,跑馬地,2,4,3,綠色好景 (J432),田泰安,CP-/B1/TT,出閘笨拙，但瞬即恢復走勢，居第四位，落後兩個馬位。一千米處居第五位。四百米處趨近直路彎時開始發力。末段在催策下持續力拼。
2025-03-12,跑馬地,2,5,4,好好紛 (J214),黃智弘,CP-/TT,自第十檔出閘，瞬即取得領先。保持領先，直至二百米處後勁不繼及被超越。
2025-03-12,跑馬地,2,6,9,美麗歡聲 (H066),蔡明紹,V/TT,居中間位置。六百米處開始發力，走第三疊。入直路時走更外疊。在催策下未能加速以構成威脅。
2025-03-12,跑馬地,2,7,10,八正道 (J149),巴度,H/TT,居前列，走外疊，沒有遮擋。直路上逐漸力竭。
